#Wave		#Intensity
1198.312500	6687.026367
1197.150391	6657.952637
1195.990234	6802.165039
1194.830078	6680.599609
1193.667969	6806.077637
1192.507812	6638.895508
1191.345703	6677.189941
1190.183594	6464.444824
1189.021484	6469.567383
1187.859375	6580.456543
1186.697266	6620.807617
1185.535156	6408.215820
1184.373047	6500.402832
1183.208984	6358.367676
1182.046875	6340.708496
1180.882812	6337.557617
1179.720703	6382.049805
1178.556641	6376.821289
1177.392578	6415.079102
1176.228516	6397.424316
1175.064453	6381.845215
1173.900391	6233.812500
1172.734375	6377.602539
1171.570312	6182.035156
1170.406250	6176.845215
1169.240234	6115.813965
1168.074219	6073.414551
1166.908203	6078.583008
1165.744141	6098.219727
1164.578125	6008.307129
1163.410156	6032.081543
1162.244141	6183.948242
1161.078125	6065.145020
1159.912109	5977.363770
1158.744141	5959.824707
1157.576172	5969.133301
1156.410156	5846.317871
1155.242188	5938.203125
1154.074219	5918.618652
1152.906250	5853.646973
1151.738281	5747.437988
1150.570312	5835.151367
1149.400391	5883.651367
1148.232422	5713.571777
1147.062500	5667.243652
1145.894531	5594.135254
1144.724609	5797.207031
1143.554688	5740.584961
1142.384766	5702.523926
1141.214844	5666.535156
1140.044922	5704.698730
1138.875000	5483.401855
1137.703125	5568.935059
1136.533203	5658.555176
1135.361328	5610.255371
1134.191406	5465.259766
1133.019531	5548.679199
1131.847656	5479.852051
1130.675781	5454.237793
1129.503906	5368.999512
1128.332031	5359.859863
1127.158203	5326.056152
1125.986328	5292.264160
1124.814453	5320.129883
1123.640625	5308.949707
1122.466797	5357.345215
1121.294922	5329.731445
1120.121094	5248.735840
1118.947266	5299.168945
1117.773438	5341.373535
1116.597656	5453.346680
1115.423828	5243.103027
1114.250000	5207.328613
1113.074219	5114.127441
1111.900391	5304.001953
1110.724609	5204.663574
1109.548828	5093.056641
1108.373047	5172.137207
1107.197266	5214.297363
1106.021484	5156.026855
1104.845703	5040.406250
1103.669922	5041.594238
1102.492188	5102.181152
1101.316406	5021.442383
1100.138672	5024.680176
1098.960938	4950.123535
1097.783203	5172.384766
1096.605469	5085.548828
1095.427734	5111.280273
1094.250000	5067.445801
1093.072266	5074.762207
1091.894531	5082.076172
1090.714844	5028.044922
1089.537109	4851.367676
1088.357422	4838.274902
1087.177734	4939.633789
1085.998047	4752.844727
1084.818359	4831.710449
1083.638672	4830.884766
1082.458984	4907.667480
1081.279297	4880.283691
1080.097656	4644.665039
1078.917969	4713.274414
1077.736328	4743.083008
1076.556641	4621.878906
1075.375000	4661.893555
1074.193359	4620.299805
1073.011719	4662.340332
1071.830078	4588.133301
1070.648438	4558.806152
1069.464844	4647.719727
1068.283203	4579.667480
1067.099609	4556.469238
1065.917969	4578.102051
1064.734375	4528.429688
1063.550781	4421.745605
1062.367188	4457.644531
1061.183594	4416.162109
1060.000000	4423.549805
1058.816406	4491.995117
1057.630859	4430.177246
1056.447266	4297.167969
1055.261719	4453.074219
1054.078125	4377.056641
1052.892578	4290.896973
1051.707031	4306.429199
1050.521484	4309.758789
1049.335938	4331.379883
1048.150391	4233.092773
1046.964844	4275.038086
1045.777344	4233.676758
1044.591797	4210.609863
1043.404297	4138.810547
1042.216797	4166.529297
1041.031250	4182.057617
1039.843750	4205.699707
1038.656250	4113.655762
1037.468750	4131.213379
1036.279297	3994.581543
1035.091797	4018.238770
1033.904297	3934.401367
1032.714844	4043.223633
1031.525391	3985.766113
1030.337891	4027.650879
1029.148438	3935.762207
1027.958984	3999.930420
1026.769531	4009.375732
1025.580078	4030.971191
1024.388672	3902.689453
1023.199219	3835.198975
1022.009766	3913.500977
1020.818359	3904.734131
1019.626953	3932.399902
1018.437500	3947.915039
1017.246094	3908.798584
1016.054688	3859.581055
1014.863281	3767.907959
1013.669922	3734.908447
1012.478516	3754.486816
1011.287109	3745.758057
1010.093750	3674.377686
1008.900391	3712.142822
1007.708984	3675.139648
1006.515625	3799.754639
1005.322266	3801.123535
1004.128906	3644.980225
1002.935547	3660.508057
1001.742188	3791.095703
1000.546875	3713.749268
999.353516	3779.706787
998.158203	3649.929688
996.964844	3723.944580
995.769531	3614.390869
994.574219	3642.003906
993.378906	3467.980957
992.183594	3608.501221
990.988281	3585.711426
989.791016	3492.396240
988.595703	3624.780273
987.398438	3640.275391
986.203125	3569.154541
985.005859	3594.722656
983.808594	3541.755371
982.611328	3396.200684
981.414062	3451.977295
