#Wave		#Intensity
1198.312500	6643.415527
1197.150391	6691.180176
1195.990234	6548.849121
1194.830078	6516.594727
1193.667969	6660.781738
1192.507812	6510.226562
1191.345703	6612.866699
1190.183594	6524.607910
1189.021484	6531.794922
1187.859375	6493.353027
1186.697266	6510.910156
1185.535156	6468.338379
1184.373047	6498.330078
1183.208984	6466.136719
1182.046875	6411.160645
1180.882812	6407.997559
1179.720703	6477.335449
1178.556641	6490.729980
1177.392578	6444.069336
1176.228516	6387.072266
1175.064453	6344.584961
1173.900391	6320.738281
1172.734375	6412.780762
1171.570312	6345.482422
1170.406250	6240.972168
1169.240234	6165.452148
1168.074219	6253.321777
1166.908203	6293.607910
1165.744141	6261.527832
1164.578125	6254.261230
1163.410156	6149.871582
1162.244141	6053.781738
1161.078125	6205.618652
1159.912109	5946.382324
1158.744141	6195.244141
1157.576172	5995.974609
1156.410156	5997.017578
1155.242188	6103.325195
1154.074219	6108.476562
1152.906250	5991.889648
1151.738281	6071.324707
1150.570312	5927.969238
1149.400391	5898.087402
1148.232422	5989.868652
1147.062500	5922.877441
1145.894531	5965.153809
1144.724609	6013.597656
1143.554688	5864.215820
1142.384766	5819.953125
1141.214844	5880.755371
1140.044922	6032.152832
1138.875000	5831.391113
1137.703125	5853.042969
1136.533203	5975.549805
1135.361328	5814.002441
1134.191406	5749.222656
1133.019531	5834.651367
1131.847656	5710.236328
1130.675781	5855.284668
1129.503906	5837.835938
1128.332031	5808.057129
1127.158203	5628.229492
1125.986328	5682.761230
1124.814453	5702.340820
1123.640625	5674.659180
1122.466797	5632.607422
1121.294922	5738.446777
1120.121094	5721.039551
1118.947266	5713.904297
1117.773438	5528.178223
1116.597656	5580.598633
1115.423828	5698.667969
1114.250000	5564.332031
1113.074219	5633.130371
1111.900391	5511.157227
1110.724609	5520.470215
1109.548828	5704.059570
1108.373047	5539.086426
1107.197266	5646.772461
1106.021484	5406.041016
1104.845703	5491.173828
1103.669922	5471.799316
1102.492188	5616.291016
1101.316406	5517.033203
1100.138672	5530.424316
1098.960938	5398.459473
1097.783203	5483.505371
1096.605469	5466.197266
1095.427734	5475.494629
1094.250000	5308.850098
1093.072266	5303.853027
1091.894531	5290.676758
1090.714844	5500.382812
1089.537109	5282.736816
1088.357422	5461.710938
1087.177734	5276.845215
1085.998047	5308.637695
1084.818359	5373.106934
1083.638672	5327.250977
1082.458984	5271.198242
1081.279297	5231.500977
1080.097656	5212.232422
1078.917969	5327.694336
1077.736328	5179.838379
1076.556641	5195.277832
1075.375000	5214.792480
1074.193359	5105.788574
1073.011719	5188.536133
1071.830078	5026.555176
1070.648438	5103.171387
1069.464844	5169.568848
1068.283203	5105.503418
1067.099609	5033.309082
1065.917969	5091.534180
1064.734375	5151.776367
1063.550781	4941.112305
1062.367188	5046.159668
1061.183594	4927.207031
1060.000000	5134.004883
1058.816406	5063.925781
1057.630859	4879.910645
1056.447266	4858.729980
1055.261719	5026.745605
1054.078125	4909.951172
1052.892578	4900.977051
1051.707031	4792.376465
1050.521484	4783.425293
1049.335938	4957.407227
1048.150391	4802.111816
1046.964844	4915.074707
1045.777344	4780.153809
1044.591797	4907.299805
1043.404297	4835.381836
1042.216797	4820.341309
1041.031250	4703.799805
1039.843750	4769.977539
1038.656250	4726.543457
1037.468750	4756.171387
1036.279297	4728.983887
1035.091797	4559.818359
1033.904297	4518.477539
1032.714844	4602.867676
1031.525391	4557.478027
1030.337891	4627.643066
1029.148438	4620.771484
1027.958984	4634.164551
1026.769531	4560.437012
1025.580078	4496.862305
1024.388672	4603.431641
1023.199219	4535.821289
1022.009766	4460.135742
1020.818359	4597.019531
1019.626953	4541.587891
1018.437500	4465.939453
1017.246094	4544.079590
1016.054688	4646.466309
1014.863281	4584.995605
1013.669922	4428.505371
1012.478516	4502.553711
1011.287109	4493.696777
1010.093750	4446.441895
1008.900391	4478.012207
1007.708984	4337.836426
1006.515625	4462.337891
1005.322266	4409.061035
1004.128906	4404.267090
1002.935547	4460.045410
1001.742188	4525.897949
1000.546875	4379.802246
999.353516	4399.231934
998.158203	4378.301758
996.964844	4347.291992
995.769531	4298.140137
994.574219	4283.287109
993.378906	4375.301270
992.183594	4328.185547
990.988281	4281.085449
989.791016	4292.443359
988.595703	4251.409668
987.398438	4349.393555
986.203125	4227.796387
985.005859	4327.764160
983.808594	4433.738281
982.611328	4352.451660
981.414062	4297.359375
980.216797	4399.258789
979.019531	4344.177246
977.822266	4303.196777
976.623047	4350.733398
975.425781	4287.643555
974.226562	4498.036621
973.027344	4523.400391
971.828125	4793.982422
970.628906	4815.267090
969.429688	5105.799316
968.230469	5818.125977
967.031250	6811.423340
965.830078	8232.154297
964.630859	9893.355469
963.429688	10301.217773
962.228516	9753.465820
961.029297	7955.567871
959.828125	6296.743164
958.626953	5406.886719
957.425781	4782.117188
956.222656	4500.516113
955.021484	4321.277832
953.818359	4166.160156
952.617188	4125.354004
951.414062	4074.541016
950.210938	3913.533203
949.009766	3888.819336
947.806641	4016.354736
946.603516	3809.374268
945.398438	3740.635986
944.195312	3808.066650
942.992188	3843.445068
941.787109	3768.731689
940.583984	3788.095703
939.378906	3803.451416
938.173828	3940.827393
936.968750	3802.145508
935.763672	3771.496582
934.558594	3744.856934
933.353516	3744.213623
932.146484	3745.569336
930.941406	3746.924561
929.734375	3750.277100
928.527344	3577.833008
927.322266	3713.036865
926.115234	3652.489502
924.908203	3577.986084
923.701172	3611.308594
922.494141	3714.478027
921.285156	3582.129395
920.078125	3675.291748
918.869141	3626.781738
917.662109	3660.066650
916.453125	3623.541260
915.244141	3630.894287
914.035156	3568.469971
912.826172	3611.707520
911.617188	3509.450195
910.408203	3461.026367
909.197266	3558.048584
907.988281	3451.869141
906.777344	3520.978516
905.566406	3600.019775
904.357422	3440.135254
903.146484	3453.477295
901.935547	3602.143555
900.724609	3356.779785
899.511719	3497.453613
898.300781	3455.080811
897.089844	3414.711426
895.876953	3489.684326
894.664062	3455.286865
893.453125	3436.802979
892.240234	3475.959961
891.027344	3491.258545
889.814453	3476.750977
888.599609	3331.147705
887.386719	3350.435059
886.173828	3331.987549
884.958984	3291.707275
883.746094	3316.946045
882.531250	3284.620850
881.316406	3133.247070
880.101562	3283.490479
878.886719	3300.778320
877.671875	3238.728027
876.457031	3267.915039
875.240234	3239.596191
874.025391	3203.357666
872.808594	3161.185547
871.593750	3186.402344
870.376953	3118.491211
869.160156	3228.885498
867.943359	3105.534424
866.726562	3158.465820
865.507812	3169.801514
864.291016	3084.135254
863.074219	3024.228027
861.855469	3094.946533
860.636719	3040.993408
859.419922	3040.469727
858.201172	3012.256348
856.982422	3071.062744
855.763672	3013.196289
